Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.60268E-3,55.826257992,0.586268065,0.13751763,0.488448845,0
1.61821E-3,56.148679809,0.588604777,0.136107193,0.491749175,0
1.61821E-3,56.310500662,0.588604777,0.134696756,0.491749175,0
1.62247E-3,56.634717813,0.589241813,0.133991537,0.501650165,0
1.63498E-3,56.798215644,0.591098998,0.133286319,0.504950495,0
1.65301E-3,57.127789157,0.593747774,0.131875882,0.508250825,0
1.65966E-3,57.293755647,0.594716166,0.131170663,0.511551155,0
1.66438E-3,57.626408173,0.595399177,0.129760226,0.514851485,0
1.66982E-3,57.793390542,0.59618615,0.129055007,0.518151815,0
1.68384E-3,58.12907126,0.59819659,0.12764457,0.521452145,0
1.68384E-3,58.297455043,0.59819659,0.126234133,0.521452145,0
1.6981E-3,58.975832347,0.60022269,0.124118477,0.537953795,0
1.71731E-3,59.147563224,0.602918216,0.123413258,0.541254125,0
1.71731E-3,59.3192941,0.602918216,0.122002821,0.541254125,0
1.72644E-3,59.664367203,0.604186825,0.121297602,0.547854785,0
1.72644E-3,59.837010988,0.604186825,0.119887165,0.547854785,0
1.72663E-3,60.00967411,0.604213607,0.119887165,0.554455446,0
1.73195E-3,60.355906189,0.604948927,0.118476728,0.561056106,0
1.74316E-3,60.530222409,0.60648999,0.117771509,0.564356436,0
1.74625E-3,60.879230363,0.606911752,0.116361072,0.567656766,0
1.75046E-3,61.054276721,0.607487104,0.115655853,0.570957096,0
1.75801E-3,61.405559676,0.608512498,0.114245416,0.570957096,0
1.75883E-3,61.581443086,0.608624027,0.113540197,0.574257426,0
1.76657E-3,61.758100254,0.609669136,0.112834979,0.577557756,0
1.77791E-3,62.11356191,0.611191163,0.111424542,0.580858086,0
1.78966E-3,62.2925279,0.612754736,0.110719323,0.584158416,0
1.80987E-3,62.652839839,0.615415855,0.109308886,0.587458746,0
1.8202E-3,62.834859799,0.616762014,0.108603667,0.590759076,0
1.82349E-3,63.017209137,0.617189259,0.107898449,0.594059406,0
1.84424E-3,63.385449765,0.619859182,0.106488011,0.597359736,0
1.84851E-3,63.754725561,0.620403852,0.105077574,0.603960396,0
1.87183E-3,64.128783146,0.623351028,0.103667137,0.607260726,0
1.87444E-3,64.31622702,0.623678265,0.102961918,0.610561056,0
1.87765E-3,64.503991608,0.62407941,0.1022567,0.613861386,0
1.90176E-3,64.884342954,0.627068287,0.100846262,0.620462046,0
1.90509E-3,65.074851884,0.627477363,0.100141044,0.623762376,0
1.92208E-3,65.267059646,0.629550186,0.099435825,0.623762376,0
1.92795E-3,65.652396232,0.63026186,0.098025388,0.630363036,0
1.94843E-3,65.847239334,0.632720432,0.097320169,0.630363036,0
1.95244E-3,66.042482942,0.633197486,0.096614951,0.633663366,0
1.9568E-3,66.433416845,0.633715379,0.095204513,0.640264026,0
1.96583E-3,66.629999912,0.634783991,0.094499295,0.643564356,0
1.9722E-3,66.827220173,0.635533902,0.093794076,0.646864686,0
1.979E-3,67.025119961,0.636330245,0.093088858,0.646864686,0
1.98432E-3,67.421552184,0.636951005,0.09167842,0.653465347,0
1.99065E-3,67.620617152,0.637687663,0.090973202,0.656765677,0
2.0005E-3,67.820667235,0.638827428,0.090267983,0.660066007,0
2.0062E-3,68.021287719,0.6394841,0.089562764,0.663366337,0
2.00735E-3,68.42275417,0.639616088,0.088152327,0.666666667,0
2.01397E-3,68.624150906,0.640373933,0.087447109,0.666666667,0
2.0285E-3,68.82700064,0.642027781,0.08674189,0.669966997,0
2.04094E-3,69.031095002,0.643432407,0.086036671,0.673267327,0
2.05005E-3,69.440430273,0.644453073,0.084626234,0.679867987,0
2.06049E-3,69.64647907,0.645615978,0.083921016,0.683168317,0
2.07517E-3,69.853996492,0.647239265,0.083215797,0.683168317,0
2.08285E-3,70.062281686,0.648081987,0.082510578,0.686468647,0
2.09469E-3,70.271751093,0.649373936,0.08180536,0.689768977,0
2.11333E-3,70.692860088,0.65138757,0.080394922,0.696369637,0
2.11867E-3,70.904727456,0.65196122,0.079689704,0.699669967,0
2.12027E-3,71.116754452,0.652132096,0.078984485,0.699669967,0
2.12199E-3,71.328953202,0.652315765,0.078279267,0.702970297,0
2.12944E-3,71.54189725,0.653110525,0.077574048,0.706270627,0
2.12981E-3,71.754878443,0.65315004,0.076868829,0.709570957,0
2.14735E-3,72.183627621,0.655005153,0.075458392,0.709570957,0
2.15701E-3,72.399329046,0.656019574,0.074753173,0.712871287,0
2.16106E-3,72.615435424,0.656442699,0.074047955,0.716171617,0
2.16106E-3,72.831541803,0.656442699,0.072637518,0.716171617,0
2.16125E-3,73.047667037,0.656462375,0.072637518,0.722772277,0
2.16355E-3,73.264021578,0.656701483,0.071932299,0.726072607,0
2.17751E-3,73.699405698,0.658150266,0.070521862,0.729372937,0
2.18064E-3,73.917469708,0.658473579,0.069816643,0.732673267,0
2.18295E-3,74.135765082,0.658712015,0.069111425,0.735973597,0
2.2002E-3,74.355785039,0.660478874,0.068406206,0.739273927,0
2.20127E-3,74.575911587,0.660587479,0.067700987,0.739273927,0
2.20883E-3,74.796794471,0.661356105,0.066995769,0.742574257,0
2.21849E-3,75.018643241,0.662332643,0.06629055,0.742574257,0
2.24568E-3,75.466719931,0.665051898,0.064880113,0.749174917,0
2.25359E-3,75.692079161,0.665834869,0.064174894,0.752475248,0
2.29026E-3,75.92110467,0.669415823,0.063469676,0.755775578,0
2.31381E-3,76.152485634,0.671676244,0.062764457,0.755775578,0
2.31934E-3,76.384419975,0.672202817,0.062059238,0.759075908,0
2.32779E-3,76.617198843,0.67300319,0.06135402,0.762376238,0
2.33004E-3,76.850202558,0.673215622,0.060648801,0.765676568,0
2.33647E-3,77.083849299,0.673821626,0.059943583,0.768976898,0
2.34043E-3,77.317891874,0.674193553,0.059238364,0.772277228,0
2.36115E-3,77.554007126,0.676127283,0.058533145,0.775577558,0
2.36183E-3,77.790189843,0.676189839,0.057827927,0.778877888,0
2.36495E-3,78.026684386,0.676478665,0.057122708,0.782178218,0
2.36784E-3,78.263468679,0.676746581,0.056417489,0.785478548,0
2.3692E-3,78.500389061,0.676872263,0.055712271,0.785478548,0
2.3791E-3,78.975223988,0.677782829,0.054301834,0.792079208,0
2.38726E-3,79.213949599,0.678530233,0.053596615,0.795379538,0
2.39722E-3,79.453671432,0.679437925,0.052891396,0.798679868,0
2.39997E-3,79.693668231,0.679687555,0.052186178,0.798679868,0
2.40152E-3,79.933820584,0.679828602,0.051480959,0.801980198,0
2.40405E-3,80.174225889,0.680057701,0.05077574,0.801980198,0
2.41491E-3,80.415716415,0.681036876,0.050070522,0.805280528,0
2.42351E-3,80.658067612,0.681809192,0.049365303,0.808580858,0
2.42717E-3,80.900785072,0.682136723,0.048660085,0.811881188,0
2.43129E-3,81.143913582,0.682503501,0.047954866,0.815181518,0
2.44921E-3,81.388835065,0.684093516,0.047249647,0.818481848,0
2.45324E-3,81.634159101,0.684448314,0.046544429,0.821782178,0
2.45408E-3,81.879567361,0.684522447,0.04583921,0.825082508,0
2.45492E-3,82.125059282,0.684596049,0.045133992,0.828382838,0
2.45824E-3,82.37088325,0.684887833,0.044428773,0.828382838,0
2.47171E-3,82.618054075,0.68606586,0.043723554,0.828382838,0
2.4749E-3,82.865544557,0.686344156,0.043018336,0.831683168,0
2.47901E-3,83.113445328,0.686700633,0.042313117,0.834983498,0
2.49308E-3,83.362753272,0.687917119,0.041607898,0.838283828,0
2.49322E-3,83.612075448,0.687929374,0.04090268,0.841584158,0
2.50107E-3,83.862182698,0.688603913,0.040197461,0.844884488,0
2.51669E-3,84.11385161,0.689937067,0.039492243,0.848184818,0
2.52004E-3,84.365855354,0.690221419,0.038787024,0.848184818,0
2.52513E-3,84.618368225,0.690652794,0.038081805,0.851485149,0
2.53421E-3,84.871788825,0.691418922,0.037376587,0.851485149,0
2.53995E-3,85.125783953,0.691901869,0.036671368,0.851485149,0
2.56569E-3,85.382353134,0.694047184,0.03596615,0.851485149,0
2.56845E-3,85.639197842,0.69427505,0.035260931,0.854785479,0
2.5686E-3,85.896057648,0.694287527,0.034555712,0.858085809,0
2.5686E-3,86.666637067,0.694287527,0.031734838,0.858085809,0
2.61753E-3,86.928389749,0.698277909,0.031734838,0.871287129,0
2.62176E-3,87.190565453,0.698618017,0.031029619,0.874587459,0
2.63068E-3,87.453633462,0.69933292,0.030324401,0.874587459,0
2.63755E-3,87.717388916,0.699881383,0.029619182,0.874587459,0
2.65968E-3,87.983356921,0.701633111,0.028913963,0.877887789,0
2.66778E-3,88.250135224,0.702269539,0.028208745,0.881188119,0
2.67096E-3,88.517230727,0.702517936,0.027503526,0.884488449,0
2.67292E-3,88.784522256,0.702671235,0.026798307,0.887788779,0
2.67577E-3,89.052099016,0.702894015,0.026093089,0.891089109,0
2.68059E-3,89.320157577,0.703269568,0.02538787,0.891089109,0
2.68059E-3,89.588216138,0.703269568,0.023977433,0.891089109,0
2.68379E-3,89.856595268,0.703518919,0.023977433,0.897689769,0
2.70021E-3,90.126616358,0.704789555,0.023272214,0.900990099,0
2.72696E-3,90.399312732,0.706836666,0.022566996,0.904290429,0
2.73022E-3,90.672334334,0.707083595,0.021861777,0.907590759,0
2.74554E-3,90.946888466,0.708241588,0.021156559,0.910891089,0
2.74732E-3,91.221620825,0.708375664,0.02045134,0.910891089,0
2.76133E-3,91.497753359,0.70942471,0.019746121,0.914191419,0
2.76367E-3,91.774119909,0.709599306,0.019040903,0.917491749,0
2.76524E-3,92.050643904,0.709716654,0.018335684,0.920792079,0
2.76524E-3,92.603691894,0.709716654,0.016220028,0.920792079,0
2.79239E-3,92.882931203,0.711725647,0.016220028,0.930693069,0
2.81317E-3,93.164247928,0.713243997,0.01551481,0.933993399,0
2.81503E-3,93.445750562,0.713379095,0.014809591,0.937293729,0
2.81503E-3,93.727253196,0.713379095,0.013399154,0.937293729,0
2.81912E-3,94.00916523,0.713676155,0.013399154,0.943894389,0
2.86003E-3,94.295168428,0.716611216,0.012693935,0.947194719,0
2.86911E-3,94.582079473,0.717254379,0.011988717,0.95049505,0
2.88528E-3,94.870607364,0.718392632,0.011283498,0.95379538,0
2.88662E-3,95.447797166,0.71848657,0.009873061,0.96039604,0
2.88783E-3,95.736580134,0.718571369,0.009167842,0.96369637,0
2.89607E-3,96.026187023,0.719147156,0.008462623,0.9669967,0
2.94109E-3,96.320296361,0.722252487,0.007757405,0.97029703,0
2.9595E-3,96.616246155,0.723502163,0.007052186,0.97359736,0
2.9595E-3,96.912195949,0.723502163,0.005641749,0.97359736,0
3.01887E-3,97.21408303,0.727458044,0.005641749,0.98019802,0
3.06293E-3,97.5203757,0.730320999,0.00493653,0.98349835,0
3.55154E-3,97.875530162,0.758461565,0.004231312,0.98349835,0
3.56921E-3,98.232450865,0.759369213,0.003526093,0.98349835,0
3.68049E-3,98.600500177,0.764934794,0.002820874,0.98679868,0
4.36154E-3,99.036654275,0.794081613,0.002115656,0.99009901,0
4.50832E-3,99.487486053,0.799441115,0.001410437,0.99339934,0
5.12514E-3,100,0.819215082,0.000705219,0.99669967,0
5.12514E-3,100,0.819215082,0,0.99669967,0
