x,y,species logistic values
475.0,475.0,0.36583593
476.0,476.0,0.486819
477.0,477.0,0.42634258
478.0,478.0,0.58997995
479.0,479.0,0.3662623
480.0,480.0,0.64249396
481.0,481.0,0.4713366
482.0,482.0,0.08703364
483.0,483.0,0.13304022
484.0,484.0,0.42936343
485.0,485.0,0.35166526
486.0,486.0,0.46402442
487.0,487.0,0.3831018
488.0,488.0,0.64403677
489.0,489.0,0.3984412
490.0,490.0,0.35044944
491.0,491.0,0.33606344
492.0,492.0,0.36740857
493.0,493.0,0.2342771
494.0,494.0,0.47986174
495.0,495.0,0.4450004
496.0,496.0,0.466545
497.0,497.0,0.2594139
498.0,498.0,0.4201855
499.0,499.0,0.1824478
500.0,500.0,0.54254854
501.0,501.0,0.4686101
502.0,502.0,0.415012
503.0,503.0,0.39434868
504.0,504.0,0.40364423
505.0,505.0,0.41958627
506.0,506.0,0.7326974
507.0,507.0,0.33007115
508.0,508.0,0.3464558
509.0,509.0,0.3967383
510.0,510.0,0.39103583
511.0,511.0,0.3833582
512.0,512.0,0.34544834
513.0,513.0,0.5911144
514.0,514.0,0.4750844
515.0,515.0,0.42290586
516.0,516.0,0.6134546
517.0,517.0,0.28705728
518.0,518.0,0.5104764
519.0,519.0,0.36516047
520.0,520.0,0.697579
521.0,521.0,0.38599858
522.0,522.0,0.34496057
523.0,523.0,0.4745404
524.0,524.0,0.59637403
525.0,525.0,0.024162235
526.0,526.0,0.609786
527.0,527.0,0.332992
528.0,528.0,0.525857
529.0,529.0,0.3568933
530.0,530.0,0.43474826
531.0,531.0,0.48037338
532.0,532.0,0.17554104
533.0,533.0,0.35148537
534.0,534.0,0.5083342
535.0,535.0,0.06426318
536.0,536.0,0.4537599
537.0,537.0,0.5546839
538.0,538.0,0.36022592
539.0,539.0,0.3467412
540.0,540.0,0.34653044
541.0,541.0,0.39677268
542.0,542.0,0.45808303
543.0,543.0,0.5620661
544.0,544.0,0.23140442
545.0,545.0,0.36702287
546.0,546.0,0.34126553
547.0,547.0,0.3786067
548.0,548.0,0.57720184
549.0,549.0,0.35256398
550.0,550.0,0.4588895
551.0,551.0,0.4345695
552.0,552.0,0.49005938
553.0,553.0,0.46851274
554.0,554.0,0.2348835
555.0,555.0,0.714088
556.0,556.0,0.35690013
557.0,557.0,0.598464
558.0,558.0,0.3973181
559.0,559.0,0.3660878
560.0,560.0,0.60830146
561.0,561.0,0.087746024
562.0,562.0,0.1794756
563.0,563.0,0.37756076
564.0,564.0,0.60454935
565.0,565.0,0.41040143
566.0,566.0,0.44200805
567.0,567.0,0.4265739
568.0,568.0,0.51078385
569.0,569.0,0.36200148
570.0,570.0,0.36168507
571.0,571.0,0.3564087
572.0,572.0,0.41079634
573.0,573.0,0.56590784
574.0,574.0,0.37967724
575.0,575.0,0.16925026
576.0,576.0,0.46489388
577.0,577.0,0.13291474
578.0,578.0,0.47105706
579.0,579.0,0.46649644
580.0,580.0,0.29051563
581.0,581.0,0.6493633
582.0,582.0,0.1331731
583.0,583.0,0.32805187
584.0,584.0,0.36620143
585.0,585.0,0.35677505
586.0,586.0,0.488118
587.0,587.0,0.37677535
588.0,588.0,0.4839352
589.0,589.0,0.3675121
590.0,590.0,0.35174108
591.0,591.0,0.4482253
592.0,592.0,0.2331968
593.0,593.0,0.36200556
594.0,594.0,0.4105622
595.0,595.0,0.26714417
596.0,596.0,0.59143203
597.0,597.0,0.45681635
598.0,598.0,0.55700487
599.0,599.0,0.5301115
600.0,600.0,0.52235705
601.0,601.0,0.5431427
602.0,602.0,0.3811932
603.0,603.0,0.351828
604.0,604.0,0.7038862
605.0,605.0,0.60463583
606.0,606.0,0.3406548
607.0,607.0,0.5384206
608.0,608.0,0.510616
609.0,609.0,0.34116483
610.0,610.0,0.5711843
611.0,611.0,0.35583985
612.0,612.0,0.64489585
613.0,613.0,0.35695586
614.0,614.0,0.38921708
615.0,615.0,0.5442226
616.0,616.0,0.34539205
617.0,617.0,0.64542985
618.0,618.0,0.492675
619.0,619.0,0.34624237
620.0,620.0,0.2801115
621.0,621.0,0.55219275
622.0,622.0,0.3463706
623.0,623.0,0.4126352
624.0,624.0,0.28463712
625.0,625.0,0.44897807
626.0,626.0,0.3011208
627.0,627.0,0.4406467
628.0,628.0,0.35578507
629.0,629.0,0.5352946
630.0,630.0,0.45871565
631.0,631.0,0.06813689
632.0,632.0,0.5799693
633.0,633.0,0.2171917
634.0,634.0,0.36221534
635.0,635.0,0.56317115
636.0,636.0,0.5219323
637.0,637.0,0.41139835
638.0,638.0,0.3965522
639.0,639.0,0.47177264
640.0,640.0,0.43077916
641.0,641.0,0.44180077
642.0,642.0,0.19618239
643.0,643.0,0.60942876
644.0,644.0,0.14581622
645.0,645.0,0.531284
