x,y,species logistic values
567.0,567.0,0.33448043
568.0,568.0,0.5220183
569.0,569.0,0.32107654
570.0,570.0,0.32510513
571.0,571.0,0.3138219
572.0,572.0,0.36713302
573.0,573.0,0.58238655
574.0,574.0,0.37561193
575.0,575.0,0.074981146
576.0,576.0,0.4546325
577.0,577.0,0.10908943
578.0,578.0,0.43736297
579.0,579.0,0.4551941
580.0,580.0,0.1942867
581.0,581.0,0.64274657
582.0,582.0,0.08292849
583.0,583.0,0.30266893
584.0,584.0,0.32402155
585.0,585.0,0.31787536
586.0,586.0,0.48679334
587.0,587.0,0.36314723
588.0,588.0,0.47645316
589.0,589.0,0.32831842
590.0,590.0,0.30995396
591.0,591.0,0.44099492
592.0,592.0,0.17442605
593.0,593.0,0.35494992
594.0,594.0,0.3804399
595.0,595.0,0.19641465
596.0,596.0,0.6111211
597.0,597.0,0.38843313
598.0,598.0,0.55415016
599.0,599.0,0.5481147
600.0,600.0,0.50777906
601.0,601.0,0.55632514
602.0,602.0,0.33966312
603.0,603.0,0.3110493
604.0,604.0,0.7198135
605.0,605.0,0.622731
606.0,606.0,0.3156144
607.0,607.0,0.5473259
608.0,608.0,0.52538294
609.0,609.0,0.300145
610.0,610.0,0.56516856
611.0,611.0,0.3193576
612.0,612.0,0.6714189
613.0,613.0,0.31787536
614.0,614.0,0.35326514
615.0,615.0,0.5007815
616.0,616.0,0.31193376
617.0,617.0,0.6644393
618.0,618.0,0.50115395
619.0,619.0,0.30204704
620.0,620.0,0.17478777
621.0,621.0,0.5232777
622.0,622.0,0.30252653
623.0,623.0,0.4024606
624.0,624.0,0.200891
625.0,625.0,0.43379155
626.0,626.0,0.2736525
627.0,627.0,0.4258116
628.0,628.0,0.3193576
629.0,629.0,0.5174318
630.0,630.0,0.4564282
631.0,631.0,0.048962988
632.0,632.0,0.59993035
633.0,633.0,0.18902779
634.0,634.0,0.32199413
635.0,635.0,0.5451383
636.0,636.0,0.49975434
637.0,637.0,0.38101965
638.0,638.0,0.32526025
639.0,639.0,0.4689282
640.0,640.0,0.38785982
641.0,641.0,0.43754986
642.0,642.0,0.09582232
643.0,643.0,0.62155426
644.0,644.0,0.12022485
645.0,645.0,0.5426729
646.0,646.0,0.21594222
647.0,647.0,0.41781077
648.0,648.0,0.47846898
649.0,649.0,0.3066007
650.0,650.0,0.42471427
651.0,651.0,0.5238895
652.0,652.0,0.5547527
653.0,653.0,0.33767465
