x,y,species logistic values
389.0,389.0,0.38187945
390.0,390.0,0.3434618
391.0,391.0,0.009686217
392.0,392.0,0.41606343
393.0,393.0,0.46183088
394.0,394.0,0.4706501
395.0,395.0,0.3574923
396.0,396.0,0.6412826
397.0,397.0,0.3389269
398.0,398.0,0.41353863
399.0,399.0,0.45821074
400.0,400.0,0.46422508
401.0,401.0,0.3427307
402.0,402.0,0.40118447
403.0,403.0,0.5000562
404.0,404.0,0.32581687
405.0,405.0,0.42531285
406.0,406.0,0.19212009
407.0,407.0,0.51132184
408.0,408.0,0.2986129
409.0,409.0,0.33223808
410.0,410.0,0.42324802
411.0,411.0,0.5019635
412.0,412.0,0.45859656
413.0,413.0,0.36193267
414.0,414.0,0.011008679
415.0,415.0,0.40077022
416.0,416.0,0.3205451
417.0,417.0,0.060608536
418.0,418.0,0.54926294
419.0,419.0,0.51030034
420.0,420.0,0.40114468
421.0,421.0,0.3147079
422.0,422.0,0.516222
423.0,423.0,0.12025554
424.0,424.0,0.41043183
425.0,425.0,0.32493898
426.0,426.0,0.34150276
427.0,427.0,0.09275543
428.0,428.0,0.108227946
429.0,429.0,0.6255341
430.0,430.0,0.35174802
431.0,431.0,0.33406976
432.0,432.0,0.29603451
433.0,433.0,0.5184194
434.0,434.0,0.5931349
435.0,435.0,0.5570893
436.0,436.0,0.36250842
437.0,437.0,0.27182215
438.0,438.0,0.33477342
439.0,439.0,0.33834007
440.0,440.0,0.48229647
441.0,441.0,0.08026877
442.0,442.0,0.34639278
443.0,443.0,0.35565615
444.0,444.0,0.43147796
445.0,445.0,0.46776024
446.0,446.0,0.3254175
447.0,447.0,0.40253043
448.0,448.0,0.17200454
449.0,449.0,0.39139748
450.0,450.0,0.32338345
451.0,451.0,0.29449636
452.0,452.0,0.66338223
453.0,453.0,0.31483814
454.0,454.0,0.11858461
455.0,455.0,0.4457849
456.0,456.0,0.0027022294
457.0,457.0,0.3567458
458.0,458.0,0.41103324
459.0,459.0,0.3125135
460.0,460.0,0.3313058
461.0,461.0,0.45939478
462.0,462.0,0.3698964
463.0,463.0,0.4599082
464.0,464.0,0.3253885
465.0,465.0,0.35839802
466.0,466.0,0.3706763
467.0,467.0,0.10754483
468.0,468.0,0.38437432
469.0,469.0,0.02316565
470.0,470.0,0.32490432
471.0,471.0,0.4737092
472.0,472.0,0.4645324
473.0,473.0,0.32345876
474.0,474.0,0.4173011
475.0,475.0,0.27707317
476.0,476.0,0.45028347
477.0,477.0,0.3259791
478.0,478.0,0.5709636
479.0,479.0,0.32792035
480.0,480.0,0.6468495
481.0,481.0,0.42798224
482.0,482.0,0.01550967
483.0,483.0,0.0647309
484.0,484.0,0.40851715
485.0,485.0,0.334832
486.0,486.0,0.44645086
487.0,487.0,0.35425103
488.0,488.0,0.65985215
489.0,489.0,0.3269021
490.0,490.0,0.2937278
491.0,491.0,0.33125123
492.0,492.0,0.3407337
493.0,493.0,0.22811402
494.0,494.0,0.4440398
495.0,495.0,0.42757374
496.0,496.0,0.4605099
497.0,497.0,0.20914495
498.0,498.0,0.35649064
499.0,499.0,0.09806385
500.0,500.0,0.51799154
501.0,501.0,0.40021315
502.0,502.0,0.4152537
503.0,503.0,0.36429745
504.0,504.0,0.33377093
505.0,505.0,0.339231
506.0,506.0,0.7728798
507.0,507.0,0.29915377
508.0,508.0,0.36259192
509.0,509.0,0.3818535
510.0,510.0,0.3835121
511.0,511.0,0.30349228
512.0,512.0,0.29571885
513.0,513.0,0.57698715
514.0,514.0,0.45368925
515.0,515.0,0.32856497
516.0,516.0,0.6037043
517.0,517.0,0.16595982
518.0,518.0,0.45017448
519.0,519.0,0.30579242
520.0,520.0,0.7291833
521.0,521.0,0.33373272
522.0,522.0,0.31017846
523.0,523.0,0.42314577
524.0,524.0,0.5956597
525.0,525.0,0.0015346998
526.0,526.0,0.58857626
527.0,527.0,0.20606148
528.0,528.0,0.48487633
529.0,529.0,0.3437665
530.0,530.0,0.41822144
531.0,531.0,0.46500066
532.0,532.0,0.09254197
533.0,533.0,0.34207317
534.0,534.0,0.4684396
535.0,535.0,0.009214951
536.0,536.0,0.43453148
537.0,537.0,0.523436
538.0,538.0,0.31907117
539.0,539.0,0.31249425
540.0,540.0,0.3128329
541.0,541.0,0.32391497
542.0,542.0,0.43020365
543.0,543.0,0.542698
544.0,544.0,0.112648055
545.0,545.0,0.32460466
546.0,546.0,0.30003938
547.0,547.0,0.34994015
548.0,548.0,0.558162
549.0,549.0,0.37437275
550.0,550.0,0.44400638
551.0,551.0,0.4072305
552.0,552.0,0.46246582
553.0,553.0,0.3940059
554.0,554.0,0.19800057
555.0,555.0,0.7731671
556.0,556.0,0.3421772
557.0,557.0,0.56327224
558.0,558.0,0.41157532
559.0,559.0,0.323001
560.0,560.0,0.59735596
561.0,561.0,0.01570515
562.0,562.0,0.07381673
563.0,563.0,0.2953835
564.0,564.0,0.59160966
565.0,565.0,0.40692982
566.0,566.0,0.42521608
567.0,567.0,0.38191554
568.0,568.0,0.47370294
569.0,569.0,0.33217338
570.0,570.0,0.35037032
571.0,571.0,0.33335397
572.0,572.0,0.31003234
573.0,573.0,0.53851867
574.0,574.0,0.35610735
575.0,575.0,0.086334266
576.0,576.0,0.42876977
577.0,577.0,0.08972553
578.0,578.0,0.3966318
579.0,579.0,0.43053666
580.0,580.0,0.18448539
581.0,581.0,0.68278676
582.0,582.0,0.03465711
583.0,583.0,0.36155552
584.0,584.0,0.33129284
585.0,585.0,0.3486824
586.0,586.0,0.46081156
587.0,587.0,0.4000039
588.0,588.0,0.43935126
589.0,589.0,0.33563682
590.0,590.0,0.33141902
591.0,591.0,0.43594936
592.0,592.0,0.101889014
593.0,593.0,0.32857385
594.0,594.0,0.30042988
595.0,595.0,0.13786438
596.0,596.0,0.5773648
597.0,597.0,0.40668526
598.0,598.0,0.5223133
599.0,599.0,0.5082115
600.0,600.0,0.47426754
601.0,601.0,0.5153916
602.0,602.0,0.31916773
603.0,603.0,0.33095238
604.0,604.0,0.7455384
605.0,605.0,0.59158504
606.0,606.0,0.37462905
607.0,607.0,0.5043696
608.0,608.0,0.48717982
609.0,609.0,0.33118558
610.0,610.0,0.55081475
611.0,611.0,0.34264976
612.0,612.0,0.6411206
613.0,613.0,0.3366079
614.0,614.0,0.33840787
615.0,615.0,0.53929436
616.0,616.0,0.35467315
617.0,617.0,0.62318575
618.0,618.0,0.4355593
619.0,619.0,0.32532218
620.0,620.0,0.18494426
621.0,621.0,0.5344431
622.0,622.0,0.32487437
623.0,623.0,0.41495445
624.0,624.0,0.1653008
625.0,625.0,0.41036794
626.0,626.0,0.3473804
627.0,627.0,0.40774843
628.0,628.0,0.3456377
629.0,629.0,0.4998595
630.0,630.0,0.44845837
631.0,631.0,0.021731623
632.0,632.0,0.5549128
633.0,633.0,0.24312599
634.0,634.0,0.33229977
635.0,635.0,0.54660225
636.0,636.0,0.47847357
637.0,637.0,0.36318865
638.0,638.0,0.30757117
639.0,639.0,0.4476784
640.0,640.0,0.3379337
641.0,641.0,0.43475142
642.0,642.0,0.10763084
643.0,643.0,0.6012268
644.0,644.0,0.123258196
645.0,645.0,0.48526284
646.0,646.0,0.123544775
647.0,647.0,0.4327755
648.0,648.0,0.45085955
649.0,649.0,0.35620314
650.0,650.0,0.37290636
651.0,651.0,0.4724904
652.0,652.0,0.50313795
653.0,653.0,0.35961312
654.0,654.0,0.0036251044
655.0,655.0,0.42912957
656.0,656.0,0.33831897
657.0,657.0,0.44578576
658.0,658.0,0.31117764
659.0,659.0,0.2946811
660.0,660.0,0.6815161
661.0,661.0,0.308134
662.0,662.0,0.41313064
663.0,663.0,0.32760295
664.0,664.0,0.08897907
665.0,665.0,0.35648894
666.0,666.0,0.48787725
667.0,667.0,0.6255766
668.0,668.0,0.29493415
669.0,669.0,0.46381405
670.0,670.0,0.4457951
671.0,671.0,0.34867448
672.0,672.0,0.11062993
673.0,673.0,0.33421513
674.0,674.0,0.33306175
675.0,675.0,0.42030662
676.0,676.0,0.2709185
677.0,677.0,0.4405046
678.0,678.0,0.41753545
679.0,679.0,0.30339894
680.0,680.0,0.34167096
681.0,681.0,0.3004267
682.0,682.0,0.17686175
683.0,683.0,0.58920544
684.0,684.0,0.29146665
685.0,685.0,0.397127
686.0,686.0,0.4559399
687.0,687.0,0.40688655
688.0,688.0,0.44374278
689.0,689.0,0.3363113
690.0,690.0,0.44096166
691.0,691.0,0.0044251624
692.0,692.0,0.6185792
693.0,693.0,0.39791813
694.0,694.0,0.39304492
695.0,695.0,0.57723004
696.0,696.0,0.5874564
697.0,697.0,0.5497729
698.0,698.0,0.40841004
699.0,699.0,0.16833529
700.0,700.0,0.15021907
701.0,701.0,0.33795425
702.0,702.0,0.69591755
703.0,703.0,0.46529722
704.0,704.0,0.48105788
705.0,705.0,0.22268437
706.0,706.0,0.51921076
707.0,707.0,0.086312704
708.0,708.0,0.35533062
709.0,709.0,0.3072934
710.0,710.0,0.5458874
711.0,711.0,0.35178623
712.0,712.0,0.33381596
713.0,713.0,0.81096107
714.0,714.0,0.32106605
715.0,715.0,0.417193
716.0,716.0,0.19351563
717.0,717.0,0.39851284
718.0,718.0,0.33342552
719.0,719.0,0.5483252
720.0,720.0,0.4209443
721.0,721.0,0.18847944
