x,y,species logistic values
581.0,581.0,0.6493362
582.0,582.0,0.13353917
583.0,583.0,0.32824096
584.0,584.0,0.36632112
585.0,585.0,0.35691175
586.0,586.0,0.48811466
587.0,587.0,0.3769145
588.0,588.0,0.4839309
589.0,589.0,0.3676343
590.0,590.0,0.35188124
591.0,591.0,0.4482716
592.0,592.0,0.23359703
593.0,593.0,0.36218494
594.0,594.0,0.410796
595.0,595.0,0.26755905
596.0,596.0,0.59139585
597.0,597.0,0.45709828
598.0,598.0,0.55705285
599.0,599.0,0.53009397
600.0,600.0,0.5224707
601.0,601.0,0.5430893
602.0,602.0,0.38129374
603.0,603.0,0.3519695
604.0,604.0,0.7037614
605.0,605.0,0.60458326
606.0,606.0,0.34082848
607.0,607.0,0.5383639
608.0,608.0,0.5106183
609.0,609.0,0.34132007
610.0,610.0,0.57123137
611.0,611.0,0.3559815
612.0,612.0,0.64476055
613.0,613.0,0.35709262
614.0,614.0,0.38931382
615.0,615.0,0.5443738
616.0,616.0,0.34555078
617.0,617.0,0.6452941
618.0,618.0,0.49274606
619.0,619.0,0.34638667
620.0,620.0,0.28059545
621.0,621.0,0.55230314
622.0,622.0,0.34651527
623.0,623.0,0.41272965
624.0,624.0,0.2850709
625.0,625.0,0.44901446
626.0,626.0,0.30133823
627.0,627.0,0.4406963
628.0,628.0,0.3559267
629.0,629.0,0.5354055
630.0,630.0,0.4587535
631.0,631.0,0.06836084
632.0,632.0,0.5798983
633.0,633.0,0.21747501
634.0,634.0,0.36234352
635.0,635.0,0.5632524
636.0,636.0,0.522063
637.0,637.0,0.4114695
638.0,638.0,0.39689213
639.0,639.0,0.47179237
640.0,640.0,0.43103185
641.0,641.0,0.44186142
642.0,642.0,0.1966858
643.0,643.0,0.6093924
644.0,644.0,0.14610864
645.0,645.0,0.5312789
646.0,646.0,0.24489917
647.0,647.0,0.4276762
648.0,648.0,0.5045769
649.0,649.0,0.34220934
650.0,650.0,0.42131492
651.0,651.0,0.5112203
652.0,652.0,0.5395512
653.0,653.0,0.3724844
654.0,654.0,0.039504707
655.0,655.0,0.4312088
656.0,656.0,0.4131994
657.0,657.0,0.46636665
658.0,658.0,0.37602362
659.0,659.0,0.34323993
660.0,660.0,0.6549081
661.0,661.0,0.35699937
662.0,662.0,0.4101327
663.0,663.0,0.34163973
664.0,664.0,0.11097525
665.0,665.0,0.43643507
666.0,666.0,0.51186824
667.0,667.0,0.62946415
668.0,668.0,0.25235108
669.0,669.0,0.5057549
670.0,670.0,0.48296207
