Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.21926E-3,29.323570433,0.471972611,0.619277108,0.290429043,0
2.22166E-3,29.54573665,0.472242423,0.61686747,0.290429043,0
2.22216E-3,29.99011881,0.472298198,0.612048193,0.297029703,0
2.2329E-3,30.213408552,0.473499807,0.609638554,0.297029703,0
2.24097E-3,30.437505769,0.474399792,0.607228916,0.300330033,0
2.24377E-3,30.661882652,0.474710782,0.604819277,0.303630363,0
2.24411E-3,30.886294107,0.474749201,0.602409639,0.303630363,0
2.24559E-3,31.110853499,0.474913535,0.6,0.306930693,0
2.24892E-3,31.335745782,0.475282946,0.597590361,0.310231023,0
2.25468E-3,31.561213685,0.475920491,0.595180723,0.313531353,0
2.257E-3,31.786913924,0.476177384,0.592771084,0.313531353,0
2.26043E-3,32.012957381,0.476556416,0.590361446,0.316831683,0
2.26797E-3,32.466528765,0.477386571,0.585542169,0.323432343,0
2.26942E-3,32.693470349,0.477545672,0.58313253,0.326732673,0
2.27678E-3,32.921148605,0.478354302,0.580722892,0.326732673,0
2.27776E-3,33.148924562,0.47846136,0.578313253,0.326732673,0
2.27834E-3,33.376758838,0.478525242,0.575903614,0.326732673,0
2.28364E-3,33.605122621,0.479104547,0.573493976,0.326732673,0
2.2898E-3,33.834102985,0.479777497,0.571084337,0.326732673,0
2.29184E-3,34.063287331,0.479999746,0.568674699,0.330033003,0
2.29266E-3,34.292553764,0.480089128,0.56626506,0.333333333,0
2.29562E-3,34.522116053,0.48041103,0.563855422,0.336633663,0
2.29717E-3,34.75183283,0.480578959,0.561445783,0.336633663,0
2.3334E-3,35.217127588,0.484486914,0.556626506,0.343234323,0
2.34605E-3,35.451732823,0.485837248,0.554216867,0.346534653,0
2.34901E-3,35.68663402,0.486152186,0.551807229,0.349834983,0
2.35353E-3,35.921987032,0.486632225,0.54939759,0.353135314,0
2.35647E-3,36.157634093,0.48694416,0.546987952,0.356435644,0
2.37953E-3,36.395587577,0.489377797,0.544578313,0.356435644,0
2.38871E-3,36.872411819,0.490339261,0.539759036,0.363036304,0
2.39284E-3,37.111696205,0.490771631,0.537349398,0.363036304,0
2.39923E-3,37.351619542,0.491438094,0.534939759,0.366336634,0
2.39966E-3,37.591585711,0.491482709,0.53253012,0.369636964,0
2.40578E-3,37.832163908,0.492119344,0.530120482,0.372937294,0
2.40812E-3,38.072976109,0.492362335,0.527710843,0.376237624,0
2.41238E-3,38.314214227,0.492804016,0.525301205,0.379537954,0
2.42121E-3,38.556334857,0.493716745,0.522891566,0.382838284,0
2.42644E-3,38.798978712,0.494256338,0.520481928,0.382838284,0
2.43745E-3,39.04272408,0.495388554,0.518072289,0.386138614,0
2.44493E-3,39.287217309,0.496154375,0.515662651,0.389438944,0
2.45159E-3,39.532376661,0.496834543,0.513253012,0.389438944,0
2.45224E-3,39.777600207,0.496899994,0.510843373,0.389438944,0
2.45753E-3,40.023353115,0.497439066,0.508433735,0.392739274,0
2.46127E-3,40.269479663,0.497818867,0.506024096,0.396039604,0
2.46989E-3,40.516468654,0.498693341,0.503614458,0.399339934,0
2.47634E-3,41.258080465,0.499345187,0.496385542,0.409240924,0
2.48405E-3,41.506485571,0.500122623,0.493975904,0.412541254,0
2.49843E-3,42.749949103,0.50156568,0.481927711,0.429042904,0
2.50517E-3,43.000465947,0.502238922,0.479518072,0.432343234,0
2.507E-3,43.251166252,0.502421933,0.477108434,0.435643564,0
2.50813E-3,43.501979001,0.502534035,0.474698795,0.438943894,0
2.5111E-3,43.753088765,0.502829904,0.472289157,0.442244224,0
2.51111E-3,44.004199378,0.502830749,0.469879518,0.445544554,0
2.51793E-3,44.255992489,0.50350928,0.46746988,0.448844884,0
2.51974E-3,44.507966795,0.503689109,0.465060241,0.448844884,0
2.52499E-3,45.012439938,0.504208959,0.460240964,0.455445545,0
